                        * g:\esimworkplace\hack\hack.cir
                        Transient Analysis  Fri Nov 08 15:42:39  2024
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
254	6.132305e-04	-1.50467e-07	8.433227e-07	-7.74992e-07	
255	6.264533e-04	1.507336e-07	-8.43323e-07	7.746862e-07	
256	6.424533e-04	-1.50467e-07	8.433195e-07	-7.74985e-07	
257	6.584533e-04	1.507337e-07	-8.43324e-07	7.746881e-07	
258	6.744533e-04	-1.50467e-07	8.433187e-07	-7.74983e-07	
259	6.904533e-04	1.507337e-07	-8.43325e-07	7.746892e-07	
260	7.000040e-04	-1.50467e-07	8.433185e-07	-7.74983e-07	
261	7.000042e-04	-1.49203e-06	2.302485e-05	-1.50395e-05	
262	7.000046e-04	-9.31968e-07	1.455779e-05	-6.57223e-06	
263	7.000053e-04	-2.03045e-06	2.073063e-05	-9.48737e-06	
264	7.000059e-04	-2.95713e-06	2.195797e-05	-3.32967e-06	
265	7.000060e-04	-1.55466e-06	2.660255e-05	-8.58779e-06	
266	7.000060e-04	1.859026e-06	-8.04274e-07	-7.39301e-07	
267	7.000060e-04	1.623602e-06	-1.11827e-06	-4.80078e-07	
268	7.000061e-04	1.376411e-06	-7.40538e-07	-3.29645e-07	
269	7.000062e-04	1.059020e-06	-9.76784e-07	-7.08731e-08	
270	7.000065e-04	8.570299e-07	-4.96269e-07	-9.31937e-08	
271	7.000070e-04	5.850384e-07	-6.25027e-07	-7.12933e-09	
272	7.000081e-04	3.687735e-07	-1.06340e-07	-6.35838e-08	
273	7.000102e-04	1.640705e-07	-2.96384e-07	2.455351e-08	
274	7.000144e-04	9.812148e-08	1.031644e-07	-4.44733e-08	
275	7.000225e-04	2.327504e-08	-1.89867e-07	3.529041e-08	
276	7.000363e-04	3.437349e-08	1.504066e-07	-3.98061e-08	
277	7.000638e-04	-6.67865e-09	-1.68428e-07	3.766487e-08	
278	7.001172e-04	1.925806e-08	1.608072e-07	-3.86753e-08	
279	7.002240e-04	-1.38144e-08	-1.63835e-07	3.823877e-08	
280	7.004376e-04	1.607801e-08	1.627008e-07	-3.84406e-08	
281	7.008647e-04	-1.51592e-08	-1.63114e-07	3.834513e-08	
282	7.017190e-04	1.553995e-08	1.629622e-07	-3.84037e-08	
283	7.034277e-04	-1.53768e-08	-1.63020e-07	3.836182e-08	
284	7.068450e-04	1.545228e-08	1.629972e-07	-3.83983e-08	
285	7.136797e-04	-1.54144e-08	-1.63006e-07	3.836462e-08	
286	7.273490e-04	1.543619e-08	1.630026e-07	-3.83974e-08	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
287	7.433490e-04	-1.54213e-08	-1.63004e-07	3.836513e-08	
288	7.593490e-04	1.543399e-08	1.630033e-07	-3.83974e-08	
289	7.753490e-04	-1.54222e-08	-1.63004e-07	3.836527e-08	
290	7.913490e-04	1.543342e-08	1.630035e-07	-3.83974e-08	
291	8.000000e-04	-1.54227e-08	-1.63003e-07	3.836543e-08	
